Blank1,Blank2,Cab Number,Lat,Long,All counties,Fibre Services Live,Fibre Build Commenced,Fibre Services Planned,cab message
,,CHF1_028,51.901176,-8.502776,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_029,51.905902,-8.507909,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_030,51.91203,-8.491566,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_031,51.908294,-8.492128,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_032,51.902212,-8.479294,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_033,51.904877,-8.480006,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_034,51.906775,-8.481909,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_035,51.90221,-8.479353,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_036,51.902365,-8.487383,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_037,51.902715,-8.483635,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_038,51.904358,-8.488969,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_039,51.910279,-8.485489,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_041,51.902199,-8.487259,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_042,51.911654,-8.473789,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_051,51.904766,-8.48439,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_053,51.906556,-8.476287,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_063,51.924202,-8.49102,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_064,51.916077,-8.4705,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_065,51.901211,-8.502176,,3,,,Fibre Broadband Cabinet is Live 
,,CHF1_E01,51.912637,-8.490631,,1,,,Fibre Broadband Cabinet is planned for this location
,,CHH1_001,53.791814,-6.23873,,1,,,Fibre Broadband Cabinet is planned for this location
,,CHH1_002,53.790343,-6.241965,,1,,,Fibre Broadband Cabinet is planned for this location
,,CHH1_E01,53.792771,-6.240506,,1,,,Fibre Broadband Cabinet is planned for this location
,,CHR1_001,52.363446,-7.933449,,3,,,Fibre Broadband Cabinet is Live 
,,CHR1_002,52.379921,-7.921995,,3,,,Fibre Broadband Cabinet is Live 
,,CHR1_003,52.382166,-7.931182,,3,,,Fibre Broadband Cabinet is Live 
,,CHR1_005,52.380806,-7.913739,,1,,,Fibre Broadband Cabinet is planned for this location
,,CHR1_006,52.379366,-7.912578,,1,,,Fibre Broadband Cabinet is planned for this location
,,CHR1_E01,52.37657,-7.93559,,1,,,Fibre Broadband Cabinet is planned for this location
,,CHT1_001,51.908694,-8.273856,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_002,51.909996,-8.250742,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_003,51.908248,-8.276861,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_004,51.909208,-8.265594,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_005,51.914519,-8.260243,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_006,51.91057,-8.275372,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_007,51.908536,-8.287062,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_009,51.913332,-8.251342,,3,,,Fibre Broadband Cabinet is Live 
,,CHT1_E01,51.909829,-8.256154,,1,,,Fibre Broadband Cabinet is planned for this location
,,CID1_001,52.232693,-9.460276,,3,,,Fibre Broadband Cabinet is Live 
,,CID1_002,52.233038,-9.458084,,3,,,Fibre Broadband Cabinet is Live 
,,CID1_003,52.23121,-9.438435,,3,,,Fibre Broadband Cabinet is Live 
,,CID1_004,52.233032,-9.466418,,3,,,Fibre Broadband Cabinet is Live 
,,CID1_005,52.227252,-9.468074,,3,,,Fibre Broadband Cabinet is Live 
,,CID1_006,52.236961,-9.461185,,3,,,Fibre Broadband Cabinet is Live 
,,CID1_E01,52.229633,-9.466111,,1,,,Fibre Broadband Cabinet is planned for this location
,,CIN1_001,54.795173,-7.591953,,1,,,Fibre Broadband Cabinet is planned for this location
,,CIN1_E01,54.802524,-7.595058,,1,,,Fibre Broadband Cabinet is planned for this location
,,CKC1_001,51.895642,-8.489731,,3,,,Fibre Broadband Cabinet is Live 
,,CKC1_002,51.892371,-8.489379,,3,,,Fibre Broadband Cabinet is Live 
,,CKC1_003,51.900466,-8.48084,,3,,,Fibre Broadband Cabinet is Live 
,,CKC1_004,51.89781,-8.481269,,1,,,Fibre Broadband Cabinet is planned for this location
,,CKC1_E01,51.897429,-8.470735,,1,,,Fibre Broadband Cabinet is planned for this location
,,CKH1_004,53.312712,-6.249017,,2,,,Fibre Broadband Cabinet is expected to go Live on 05/11/14
,,CKN1_001,53.941797,-8.09816,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_002,53.950111,-8.095344,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_003,53.938229,-8.10468,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_004,53.94669,-8.079123,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_006,53.950973,-8.08075,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_007,53.943445,-8.090697,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_008,53.946527,-8.086768,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_009,53.952604,-8.090621,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_010,53.941879,-8.103554,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_011,53.933619,-8.109371,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_012,53.953121,-8.087453,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_013,53.942248,-8.071268,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_014,53.955119,-8.092851,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_015,53.939034,-8.076017,,3,,,Fibre Broadband Cabinet is Live 
,,CKN1_E01,53.945646,-8.096576,,1,,,Fibre Broadband Cabinet is planned for this location
,,CKW1_E01,53.60313,-7.292508,,1,,,Fibre Broadband Cabinet is planned for this location
,,CKY1_001,51.631369,-8.875082,,1,,,Fibre Broadband Cabinet is planned for this location
,,CKY1_002,51.620426,-8.891358,,3,,,Fibre Broadband Cabinet is Live 
,,CKY1_003,51.621098,-8.898537,,3,,,Fibre Broadband Cabinet is Live 
,,CKY1_004,51.619958,-8.905314,,3,,,Fibre Broadband Cabinet is Live 
,,CKY1_005,51.644788,-8.868822,,1,,,Fibre Broadband Cabinet is planned for this location
,,CKY1_006,51.646974,-8.881632,,3,,,Fibre Broadband Cabinet is Live 
,,CKY1_007,51.623566,-8.895027,,3,,,Fibre Broadband Cabinet is Live 
,,CKY1_E01,51.62438,-8.88584,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLA1_001,52.627446,-8.723005,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLA1_E01,52.635637,-8.731053,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLB1_E01,53.550891,-8.643228,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLD1_001,53.320142,-6.394924,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_003,53.317247,-6.401554,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_004,53.324652,-6.412454,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_005,53.325984,-6.401229,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLD1_006,53.323008,-6.395281,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_007,53.324953,-6.425903,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_009,53.324795,-6.390943,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_012,53.325211,-6.394756,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_013,53.331299,-6.389554,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_014,53.33378,-6.391178,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_015,53.331367,-6.395891,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_016,53.338276,-6.398264,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_017,53.339493,-6.402872,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_018,53.337398,-6.397908,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_019,53.337056,-6.391996,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_020,53.328494,-6.396417,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_022,53.340185,-6.412075,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_023,53.330378,-6.399012,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_024,53.326187,-6.38302,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_025,53.327346,-6.383403,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_027,53.331316,-6.389344,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_028,53.324685,-6.412475,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_029,53.319642,-6.412273,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_030,53.324924,-6.426756,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_031,53.321868,-6.423245,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_036,53.318643,-6.440117,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_037,53.318646,-6.439811,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_039,53.323866,-6.399923,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_040,53.326786,-6.394325,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_042,53.324323,-6.394223,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_043,53.323458,-6.42339,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_044,53.321705,-6.391543,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_045,53.340879,-6.415531,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_046,53.341664,-6.416996,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_047,53.334032,-6.400216,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_048,53.339458,-6.41842,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_049,53.339051,-6.414117,,3,,,Fibre Broadband Cabinet is Live 
,,CLD1_E01,53.321799,-6.408266,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLE1_001,51.868558,-8.162381,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLE1_E01,51.862665,-8.123814,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLG1_001,53.357264,-8.93064,,2,,,Fibre Build commenced - completion work is in progress
,,CLG1_002,53.337487,-8.944127,,3,,,Fibre Broadband Cabinet is Live 
,,CLG1_003,53.344163,-8.942606,,3,,,Fibre Broadband Cabinet is Live 
,,CLG1_004,53.332763,-8.941194,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLG1_E01,53.33947,-8.94656,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_001,53.374844,-6.220158,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_002,53.380527,-6.172126,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_003,53.380685,-6.160706,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_004,53.377331,-6.223874,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_005,53.376928,-6.18476,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_006,53.377546,-6.187492,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_007,53.378915,-6.229809,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_008,53.377758,-6.211617,,2,,,Fibre Build commenced - completion work is in progress
,,CLK1_009,53.378575,-6.204618,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_010,53.383138,-6.176519,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_011,53.381851,-6.204728,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_012,53.377122,-6.195879,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_013,53.380733,-6.19388,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_014,53.379268,-6.168806,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_015,53.378374,-6.174407,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_016,53.376081,-6.215614,,2,,,Fibre Build commenced - completion work is in progress
,,CLK1_019,53.376837,-6.226937,,2,,,Fibre Build commenced - completion work is in progress
,,CLK1_020,53.377513,-6.215726,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_021,53.377481,-6.220502,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_022,53.384096,-6.221165,,2,,,Fibre Build commenced - completion work is in progress
,,CLK1_023,53.380974,-6.211792,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_024,53.384445,-6.218483,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_025,53.377495,-6.215677,,2,,,Fibre Build commenced - completion work is in progress
,,CLK1_026,53.379007,-6.163115,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_027,53.384386,-6.194729,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_028,53.384225,-6.157941,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_029,53.375204,-6.16614,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_030,53.382881,-6.174823,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_031,53.380758,-6.211248,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_032,53.385569,-6.174345,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_033,53.376322,-6.19979,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_034,53.380802,-6.20045,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_035,53.379278,-6.177556,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_037,53.374794,-6.217514,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_038,53.372532,-6.208922,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_038,53.372532,-6.208922,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLK1_039,53.379963,-6.178378,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_043,53.378974,-6.163079,,3,,,Fibre Broadband Cabinet is Live 
,,CLK1_E01,53.381627,-6.197989,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLM1_001,52.353256,-7.728347,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_002,52.350118,-7.687339,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_003,52.361532,-7.709935,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_004,52.360441,-7.69623,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLM1_005,52.365001,-7.699105,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_006,52.359626,-7.714354,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_008,52.359591,-7.664654,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_009,52.355382,-7.733403,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_010,52.354134,-7.69516,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_011,52.356052,-7.688057,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_012,52.358114,-7.679383,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_013,52.363907,-7.710483,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_015,52.366812,-7.699419,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_016,52.358401,-7.693335,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_018,52.357765,-7.734622,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_020,52.364108,-7.716586,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_021,52.359646,-7.702826,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_022,52.359014,-7.697933,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_023,52.348393,-7.704062,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_024,52.358365,-7.706677,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_025,52.352892,-7.697914,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_026,52.363917,-7.67209,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_027,52.347148,-7.684839,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_028,52.352476,-7.714184,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_029,52.368509,-7.713264,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_030,52.363196,-7.688553,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_031,52.364824,-7.695992,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_032,52.354683,-7.708148,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_033,52.356739,-7.7223,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_034,52.355536,-7.73568,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_035,52.371323,-7.700239,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_037,52.369102,-7.70867,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_038,52.373938,-7.72024,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_039,52.350277,-7.734899,,3,,,Fibre Broadband Cabinet is Live 
,,CLM1_E01,52.35455,-7.70099,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLN1_003,52.542429,-7.386687,,3,,,Fibre Broadband Cabinet is Live 
,,CLN1_004,52.547493,-7.390592,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLN1_005,52.551034,-7.383286,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLN1_006,52.543343,-7.395275,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLN1_007,52.537904,-7.39042,,3,,,Fibre Broadband Cabinet is Live 
,,CLN1_E01,52.54178,-7.39137,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLS1_002,52.078084,-8.281036,,3,,,Fibre Broadband Cabinet is Live 
,,CLS1_003,52.08302,-8.229368,,3,,,Fibre Broadband Cabinet is Live 
,,CLS1_004,52.07402,-8.282993,,3,,,Fibre Broadband Cabinet is Live 
,,CLS1_005,52.079647,-8.277962,,3,,,Fibre Broadband Cabinet is Live 
,,CLS1_E01,52.09254,-8.24498,,2,,,Fibre Build commenced - completion work is in progress
,,CLT1_001,53.365757,-6.237162,,2,,,Fibre Build commenced - completion work is in progress
,,CLT1_002,53.364731,-6.233048,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_003,53.363751,-6.23396,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_004,53.362347,-6.209153,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_005,53.361819,-6.214834,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_006,53.363652,-6.220611,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_007,53.368392,-6.227789,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_008,53.366752,-6.18265,,2,,,Fibre Build commenced - completion work is in progress
,,CLT1_009,53.363835,-6.183892,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_010,53.369967,-6.231232,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_012,53.366428,-6.187502,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_013,53.368534,-6.212641,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLT1_014,53.365092,-6.207676,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_015,53.369412,-6.208243,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLT1_016,53.373411,-6.199756,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLT1_017,53.369975,-6.200441,,2,,,Fibre Build commenced - completion work is in progress
,,CLT1_018,53.364129,-6.191296,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_019,53.366691,-6.204372,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_020,53.364526,-6.204094,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_021,53.359655,-6.198643,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_022,53.362912,-6.188329,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_023,53.363925,-6.195575,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_024,53.359432,-6.19487,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_025,53.361579,-6.188548,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_026,53.372322,-6.222832,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_027,53.364608,-6.237303,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_028,53.362726,-6.216308,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLT1_030,53.367023,-6.190726,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_032,53.364714,-6.220801,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_034,53.371045,-6.204162,,3,,,Fibre Broadband Cabinet is Live 
,,CLT1_E01,53.362956,-6.206019,,2,,,Fibre Build commenced - completion work is in progress
,,CLX1_001,53.703238,-6.303826,,3,,,Fibre Broadband Cabinet is Live 
,,CLX1_002,53.703909,-6.312441,,3,,,Fibre Broadband Cabinet is Live 
,,CLX1_003,53.701824,-6.308554,,3,,,Fibre Broadband Cabinet is Live 
,,CLX1_004,53.70322861,-6.315410278,,3,,,Fibre Broadband Cabinet is Live 
,,CLX1_071,53.701235,-6.310771,,3,,,Fibre Broadband Cabinet is Live 
,,CLY1_001,54.209156,-8.509505,,3,,,Fibre Broadband Cabinet is Live 
,,CLY1_003,54.208044,-8.533522,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLY1_004,54.219626,-8.501234,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLY1_005,54.210102,-8.511829,,1,,,Fibre Broadband Cabinet is planned for this location
,,CLY1_007,54.180253,-8.490321,,3,,,Fibre Broadband Cabinet is Live 
,,CLY1_008,54.180852,-8.500001,,3,,,Fibre Broadband Cabinet is Live 
,,CLY1_009,54.182385,-8.486207,,3,,,Fibre Broadband Cabinet is Live 
,,CLY1_E01,54.1835,-8.4914,,1,,,Fibre Broadband Cabinet is planned for this location
,,CML1_E01,52.615781,-6.427076,,1,,,Fibre Broadband Cabinet is planned for this location
,,CMR1_001,51.930195,-8.056972,,1,,,Fibre Broadband Cabinet is planned for this location
,,CMR1_005,51.898801,-8.040634,,1,,,Fibre Broadband Cabinet is planned for this location
,,CMR1_E01,51.916101,-8.05551,,1,,,Fibre Broadband Cabinet is planned for this location
,,CMS1_001,53.738055,-9.008996,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_002,53.714819,-8.997254,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_003,53.715289,-9.01031,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_004,53.727103,-8.994648,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_005,53.709128,-9.004871,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_006,53.724283,-8.984691,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_007,53.725765,-8.995669,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_008,53.730311,-9.005963,,3,,,Fibre Broadband Cabinet is Live 
,,CMS1_E01,53.72662,-9.00445,,1,,,Fibre Broadband Cabinet is planned for this location
,,CMY1_001,55.27757,-7.466443,,1,,,Fibre Broadband Cabinet is planned for this location
,,CMY1_002,55.277621,-7.394703,,1,,,Fibre Broadband Cabinet is planned for this location
,,CMY1_E01,55.262711,-7.414217,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNB1_001,53.545956,-9.358807,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNB1_E01,53.546019,-9.358731,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNE1_001,54.182223,-7.23447,,3,,,Fibre Broadband Cabinet is Live 
,,CNE1_002,54.179271,-7.232886,,3,,,Fibre Broadband Cabinet is Live 
,,CNE1_004,54.180385,-7.228957,,3,,,Fibre Broadband Cabinet is Live 
,,CNE1_005,54.18351,-7.23556,,3,,,Fibre Broadband Cabinet is Live 
,,CNE1_E01,54.18332,-7.22599,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNG1_E01,53.542623,-9.272982,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNP1_001,53.322572,-6.364023,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNP1_002,53.322572,-6.364023,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNP1_003,53.322784,-6.36568628,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNP1_E01,53.322828,-6.36704,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNR1_E01,53.752443,-6.95638,,2,,,Fibre Build commenced - completion work is in progress
,,CNV1_001,51.988291,-8.457303,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNV1_002,51.981994,-8.515006,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNV1_E01,51.989451,-8.477866,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNW1_001,52.711876,-6.505071,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNW1_002,52.714663,-6.501928,,1,,,Fibre Broadband Cabinet is planned for this location
,,CNW1_E01,52.710149,-6.491867,,1,,,Fibre Broadband Cabinet is planned for this location
,,CON1_E01,53.778024,-6.484395,,1,,,Fibre Broadband Cabinet is planned for this location
,,COS1_001,52.351446,-7.415242,,3,,,Fibre Broadband Cabinet is Live 
